PUN,Status,Image,Total Execution Time (s)
1122304M01300410,Pass,31,0.1565973990171176
1122304M01200200,Pass,12,0.5917743907650936
1122304M01400500,Pass,23,0.39056999425925165
1122304M01100150,Pass,33,0.33074259599287537
1122304M01300290,Pass,13,0.6925387890151977
1122304M01300530,Pass,23,0.4142604938478374
1122304M01400070,Pass,24,0.3360996952051944
1122304M01200480,Pass,31,0.15280079908305017
1122304M01100310,Pass,12,0.5898471907985616
1122304M01300330,Pass,12,0.7151496886225321
1122304M01100350,Pass,12,0.6059041905197124
1122304M01400050,Pass,33,0.2352154976518191
1122304M01200360,Pass,13,0.4436512933374306
1122304M01200080,Pass,33,0.26802819708198683
1122304M01100020,Pass,14,0.2720868963168541
1122304M01300450,Pass,32,0.3446360957515979
1122304M01400300,Pass,11,0.2531684966453951
1122304M01100110,Pass,13,0.6491438897688029
1122304M01100510,Pass,24,0.4998784923609772
1122304M01400030,Pass,34,0.2115984980619569
1122304M01300250,Pass,32,0.21224879805066366
1122304M01100550,Pass,14,0.4657818929531059
1122304M01100230,Pass,34,0.25249729735169973
1122304M01100350,Pass,14,0.6276994901412107
1122304M01300570,Pass,13,0.5761212910369287
1122304M01300530,Pass,31,0.15528869903984477
1122304M01400380,Pass,34,0.35071219564607903
1122304M01100080,Pass,32,0.2340311976723859
1122304M01400500,Pass,32,0.3070069964050728
1122304M01200280,Pass,22,0.5623490912760996
1122304M01200200,Pass,11,0.24975889670460694
1122304M01400380,Pass,22,0.48953159254066364
1122304M01400140,Pass,11,0.2452792967824006
1122304M01400460,Pass,13,0.6182315903056324
1122304M01200360,Pass,32,0.2799486968749729
1122304M01100080,Pass,31,0.15915399897271915
1122304M01100020,Pass,21,0.19950789757727638
1122304M01300290,Pass,24,0.5533215914328731
1122304M01100630,Pass,31,0.15571509903243982
1122304M01400300,Pass,22,0.3782960944724028
1122304M01300410,Pass,22,0.4104716939136345
1122304M01100350,Pass,13,0.683641389169712
1122304M01200640,Pass,13,0.7475267880602645
1122304M01300170,Pass,14,0.6994663888948915
1122304M01100550,Pass,22,0.43377879350887855
1122304M01200440,Pass,31,0.15456699905237797
1122304M01100020,Pass,24,0.3494356949735986
1122304M01200440,Pass,22,0.4151967938315774
1122304M01100110,Pass,22,0.581973490935298
1122304M01100510,Pass,11,0.2690397963697707
1122304M01100470,Pass,12,0.5177238920510703
1122304M01100150,Pass,11,0.2592523965397408
1122304M01400180,Pass,24,0.450091193225594
1122304M01400140,Pass,33,0.3544319955814802
1122304M01400010,Pass,23,0.31282949560930956
1122304M01200360,Pass,14,0.6720560893709047
1122304M01100270,Pass,32,0.43752909413839847
1122304M01200120,Pass,11,0.25814649655894606
1122304M01400420,Pass,33,0.3632978954275131
1122304M01400580,Pass,21,0.2100610973940073
1122304M01400180,Pass,11,0.27053089634387595
1122304M01400010,Pass,32,0.22252249787224843
1122304M01300250,Pass,13,0.24527149678253607
1122304M01100590,Pass,33,0.32800469604042226
1122304M01300610,Pass,31,0.15439259905540664
1122304M01300330,Pass,23,0.5670366911946938
1122304M01100040,Pass,23,0.32189859545181365
1122304M01100190,Pass,23,0.4463679932902518
1122304M01200400,Pass,22,0.514414492108542
1122304M01200400,Pass,11,0.2605654965169372
1122304M01100190,Pass,34,0.31132219633013414
1122304M01300210,Pass,21,0.20228459752905564
1122304M01400420,Pass,22,0.5618677912844579
1122304M01100390,Pass,23,0.430984893557398
1122304M01400420,Pass,34,0.37117799529066564
1122304M01200480,Pass,34,0.347946195694114
1122304M01200360,Pass,31,0.1578627989951424
1122304M01300570,Pass,14,0.6187556902965305
1122304M01100390,Pass,14,0.5091496921999716
1122304M01400100,Pass,21,0.24626379676530358
1122304M01200240,Pass,14,0.2832931961222432
1122304M01100230,Pass,24,0.48495499262014186
1122304M01100110,Pass,23,0.5097391921897342
1122304M01100020,Pass,23,0.3453334950448383
1122304M01400420,Pass,23,0.44398209333168587
1122304M01200120,Pass,31,0.15876189897952847
1122304M01300490,Pass,24,0.4588275930738758
1122304M01100590,Pass,14,0.5495179914989272
1122304M01400100,Pass,12,0.6086537904719624
1122304M01400100,Pass,34,0.361009495467254
1122304M01200480,Pass,21,0.226870997102083
1122304M01200080,Pass,12,0.6381243899601696
1122304M01100060,Pass,11,0.2559684965967697
1122304M01200320,Pass,23,0.43821249343188196
1122304M01100270,Pass,22,0.6787030892554715
1122304M01400220,Pass,13,0.5337115917734245
1122304M01200120,Pass,23,0.46084309303887416
1122304M01100230,Pass,13,0.5713696911194459
1122304M01100230,Pass,33,0.31607589624758037
1122304M01100430,Pass,13,0.5544135914139092
1122304M01200080,Pass,21,0.20735589744098637
1122304M01300170,Pass,21,0.19216769770474784
1122304M01100470,Pass,32,0.35944279549446156
1122304M01100430,Pass,21,0.19157119771510678
1122304M01300570,Pass,24,0.4902167925287643
1122304M01100430,Pass,14,0.6139294903803434
1122304M01100040,Pass,22,0.4080583939555444
1122304M01400050,Pass,32,0.23366739767870373
1122304M01100470,Pass,22,0.5348461917537207
1122304M01300570,Pass,21,0.21061649738436208
1122304M01300250,Pass,24,0.25836249655519494
1122304M01100020,Pass,32,0.2473980974402535
1122304M01200160,Pass,31,0.15232799909126093
1122304M01200080,Pass,11,0.2545200966219229
1122304M01100270,Pass,12,0.7520228879821844
1122304M01400050,Pass,11,0.24256109682960544
1122304M01100470,Pass,31,0.1524071990898855
1122304M01400030,Pass,31,0.16233039891755713
1122304M01200320,Pass,11,0.2646196964465311
1122304M01300610,Pass,11,0.2503858966937183
1122304M01400300,Pass,24,0.2798587961818857
1122304M01400030,Pass,24,0.35700759484210337
1122304M01100270,Pass,24,0.5120732921491997
1122304M01400260,Pass,12,0.3633331947322517
1122304M01100590,Pass,13,0.6772846892801037
1122304M01100630,Pass,13,0.7025000888422077
1122304M01300210,Pass,13,0.6074977904920378
1122304M01400070,Pass,32,0.2115108980634782
1122304M01200280,Pass,34,0.34665439571654766
1122304M01300130,Pass,11,0.25887709654625835
1122304M01300370,Pass,12,0.6443146898526677
1122304M01400540,Pass,11,0.24330459681669367
1122304M01300410,Pass,21,0.21121349737399447
1122304M01100110,Pass,31,0.15224729909266238
1122304M01200480,Pass,22,0.5230308919589077
1122304M01400070,Pass,21,0.1900288977418907
1122304M01400300,Pass,14,0.331952295277219
1122304M01300530,Pass,13,0.6999026888873148
1122304M01300250,Pass,31,0.15337539907307157
1122304M01300170,Pass,22,0.5490012915079003
1122304M01100310,Pass,14,0.5798024909730002
1122304M01400180,Pass,33,0.31268179630652304
1122304M01300570,Pass,34,0.3418549957998951
1122304M01200280,Pass,33,0.34396899576318285
1122304M01400030,Pass,33,0.2972039965753137
1122304M01300450,Pass,24,0.3815985944150509
1122304M01400220,Pass,34,0.36126209546286725
1122304M01400140,Pass,21,0.22820989707883138
1122304M01300450,Pass,12,0.5036203922959945
1122304M01300530,Pass,11,0.25862839655057734
1122304M01100110,Pass,32,0.23852089759441683
1122304M01100390,Pass,12,0.6386826899504743
1122304M01200160,Pass,11,0.25399319663107317
1122304M01400260,Pass,33,0.26077859720788493
1122304M01300370,Pass,32,0.3490837956743582
1122304M01300210,Pass,12,0.6836221891700454
1122304M01200400,Pass,34,0.2938697966332162
1122304M01200160,Pass,32,0.29098759668326907
1122304M01400420,Pass,21,0.22080629720740388
1122304M01400030,Pass,11,0.24750269674378855
1122304M01300250,Fail,13,0.24719049674921031
1122304M01200520,Pass,21,0.19922729758214933
1122304M01300290,Pass,32,0.34705039570967067
1122304M01100230,Pass,14,0.678343689261713
1122304M01200600,Pass,14,0.5512744914684234
1122304M01100630,Pass,24,0.6899532890600981
1122304M01100110,Pass,34,0.35754649552739315
1122304M01200560,Pass,24,0.4720775928437735
1122304M01200520,Pass,11,0.24319579681858308
1122304M01400340,Pass,22,0.5524436914481188
1122304M01300610,Pass,33,0.27369799698352393
1122304M01100510,Pass,22,0.6228006902262844
1122304M01300130,Pass,34,0.3622159954463017
1122304M01200400,Pass,32,0.262408597179578
1122304M01300490,Pass,11,0.25275569665256387
1122304M01200400,Pass,21,0.2034937975080564
1122304M01200280,Pass,24,0.630278790096418
1122304M01200640,Pass,14,0.5663642912063707
1122304M01300490,Pass,22,0.5008369923443317
1122304M01100510,Pass,31,0.15852249898368592
1122304M01400500,Pass,31,0.15633239902171966
1122304M01200560,Pass,11,0.2501398966979904
1122304M01200600,Pass,23,0.5207316919988361
1122304M01300210,Pass,34,0.30581699642573856
1122304M01200160,Pass,14,0.5868530908505578
1122304M01100020,Pass,22,0.39913839411045104
1122304M01200200,Pass,14,0.5836635909059475
1122304M01400540,Pass,12,0.5281353918702618
1122304M01200400,Pass,13,0.5572517913646204
1122304M01100150,Pass,12,0.6029672905707153
1122304M01100310,Pass,21,0.2124866973518838
1122304M01100350,Pass,22,0.6042260905488548
1122304M01200520,Pass,31,0.20046659825527585
1122304M01100020,Pass,13,0.28920659601954984
1122304M01100630,Pass,14,0.5961302906894481
1122304M01100060,Pass,14,0.26874949637481216
1122304M01400140,Pass,12,0.7149450886260853
1122304M01400140,Pass,32,0.29596479659683395
1122304M01100430,Pass,12,0.6143433903731557
1122304M01300610,Pass,24,0.47450089280168994
1122304M01200200,Pass,21,0.19803909760278388
1122304M01100190,Pass,32,0.30441699645005127
1122304M01100630,Pass,11,0.2973757958776818
1122304M01200120,Pass,14,0.7048093888021039
1122304M01300250,Fail,13,0.47793499274205264
1122304M01200520,Pass,34,0.25733719726764903
1122304M01100080,Pass,22,0.4699798928802026
1122304M01400050,Pass,34,0.23312959768804328
1122304M01200280,Pass,32,0.34151939580572316
1122304M01200440,Pass,24,0.4193057937602197
1122304M01400030,Pass,12,0.4143148938468927
1122304M01400580,Pass,31,0.15762059899934852
1122304M01400620,Pass,14,0.7284924883908184
1122304M01400030,Pass,22,0.35328929490667615
1122304M01100550,Pass,12,0.7716619876411277
1122304M01200560,Pass,13,0.6154124903545894
1122304M01200200,Pass,23,0.5620797912807762
1122304M01200360,Pass,33,0.3904765949555221
1122304M01100310,Pass,31,0.15481819904801558
1122304M01300170,Pass,23,0.5010926923398911
1122304M01400260,Pass,32,0.252929097344201
1122304M01400580,Pass,33,0.36797449534629834
1122304M01200280,Pass,21,0.22050849721257554
1122304M01400380,Pass,31,0.1567959990136687
1122304M01100150,Pass,34,0.30759729639482153
1122304M01400620,Pass,12,0.7061569887787011
1122304M01300250,Pass,23,0.3451029950488412
1122304M01100550,Pass,24,0.4752083927894033
1122304M01200120,Pass,33,0.3203568961732356
1122304M01300210,Pass,24,0.4203580937419452
1122304M01200320,Pass,22,0.5879994908306492
1122304M01300290,Pass,12,0.9283641849198041
1122304M01300450,Pass,11,0.2587431965485837
1122304M01100020,Pass,31,0.1593455989693918
1122304M01300090,Pass,24,0.49357769247039823
1122304M01100150,Pass,13,0.6263486901646691
1122304M01100040,Pass,13,0.25006809669923724
1122304M01400180,Pass,31,0.15675749901433728
1122304M01200160,Pass,23,0.4711597928597122
1122304M01400380,Pass,32,0.4308729942539897
1122304M01100350,Pass,21,0.19474839765993085
1122304M01100510,Pass,32,0.32069509616736236
1122304M01100230,Pass,23,0.39782429413327197
1122304M01200360,Pass,21,0.21287979734505716
1122304M01100430,Pass,32,0.24921829740864354
1122304M01400340,Pass,31,0.15220009909348206
1122304M01200640,Pass,24,0.5961969906882898
1122304M01100060,Pass,32,0.3561815955510963
1122304M01400100,Pass,13,0.5956870906971448
1122304M01100550,Pass,34,0.2369833976211174
1122304M01300610,Pass,23,0.6162768903395779
1122304M01200640,Pass,22,0.5441096915928488
1122304M01300530,Pass,24,0.37309439456273663
1122304M01400010,Pass,11,0.2581542965588106
1122304M01100150,Pass,14,0.5586817913397867
1122304M01200200,Pass,31,0.15874149897988274
1122304M01400220,Pass,21,0.21212909735809396
1122304M01300290,Pass,14,0.5477799915291096
1122304M01300490,Pass,14,0.4804912926976594
1122304M01200480,Pass,11,0.2582569965570271
1122304M01200080,Pass,14,0.636493789988487
1122304M01400540,Pass,23,0.33592599520821087
1122304M01400460,Pass,31,0.1571667990072293
1122304M01300530,Pass,34,0.2864604967618877
1122304M01400220,Pass,12,0.45320749317147563
1122304M01400140,Pass,24,0.5701659911403496
1122304M01200600,Pass,24,0.46452929297485884
1122304M01300530,Pass,12,0.5659854912129492
1122304M01300490,Pass,34,0.2943786966243785
1122304M01400300,Pass,31,0.15975849896222127
1122304M01200400,Pass,14,0.5401866916609765
1122304M01100310,Pass,32,0.3809320951212739
1122304M01400050,Pass,12,0.4029847940436536
1122304M01400100,Pass,14,0.8389854864719735
1122304M01400140,Pass,31,0.15703579900950426
1122304M01400030,Pass,21,0.1942797976680687
1122304M01100470,Pass,21,0.195386697648846
1122304M01300130,Pass,24,0.6221323902378901
1122304M01400100,Pass,31,0.157758598996952
1122304M01400500,Pass,33,0.3548304955745598
1122304M01300570,Pass,12,0.692509989015698
1122304M01400180,Pass,34,0.3131000962992587
1122304M01200400,Pass,24,0.5339532917692271
1122304M01300130,Pass,12,0.6892179890728676
1122304M01400340,Pass,33,0.447814093959787
1122304M01100270,Pass,31,0.15654809901797379
1122304M01400580,Pass,22,0.4919118924993269
1122304M01300330,Pass,21,0.21274889734733038
1122304M01400340,Pass,13,0.7192363885515616
1122304M01100150,Pass,32,0.36353379542341646
1122304M01400340,Pass,23,0.39135049424569734
1122304M01200520,Pass,22,0.5166846920691172
1122304M01100310,Pass,13,0.73062008835387
1122304M01300330,Pass,33,0.3085578963781395
1122304M01400420,Pass,14,0.456702593110779
1122304M01200600,Pass,34,0.35141879563380807
1122304M01400540,Pass,31,0.15118129911117476
1122304M01400460,Pass,23,0.5851044908809244
1122304M01100110,Pass,14,0.4524988931837813
1122304M01300170,Pass,31,0.15232859909125052
1122304M01400220,Pass,32,0.2784927969002564
1122304M01200200,Pass,22,0.47704279275754674
1122304M01400010,Pass,12,0.33975139514177816
1122304M01400030,Pass,13,0.3782299944735507
1122304M01200360,Pass,34,0.2677371970870404
1122304M01100470,Pass,14,0.623961590206124
1122304M01100350,Pass,34,0.3469142957120342
1122304M01400220,Pass,22,0.49915829237348436
1122304M01300090,Pass,32,0.27137129702392987
1122304M01300290,Pass,34,0.34372999576733343
1122304M01400620,Pass,21,0.21595939729157615
1122304M01100080,Pass,24,0.41022419391793263
1122304M01100310,Pass,23,0.5124115921433248
1122304M01300570,Pass,11,0.24760159674207105
1122304M01400300,Pass,13,0.2542274966270043
1122304M01200120,Pass,34,0.3126374963072923
1122304M01300090,Pass,31,0.15339529907272598
1122304M01200640,Pass,11,0.27221739631458786
1122304M01400050,Pass,14,0.26509849643821615
1122304M01400260,Pass,14,0.41421539384862066
1122304M01200240,Pass,32,0.1888086984577294
1122304M01300530,Pass,32,0.289441896710112
1122304M01300410,Pass,14,0.48875009255423535
1122304M01200320,Pass,33,0.2781167969067861
1122304M01400580,Pass,13,0.6128756903986439
1122304M01400540,Pass,24,0.44625569329220205
1122304M01200520,Pass,12,0.6010093906047167
1122304M01100190,Pass,12,0.7221338885012432
1122304M01200120,Pass,32,0.393588394901482
1122304M01200560,Pass,34,0.2504963973864478
1122304M01100310,Pass,34,0.2723101970076247
1122304M01400620,Pass,13,0.5786353909932682
1122304M01300210,Pass,31,0.1561834990243055
1122304M01100230,Pass,11,0.25657839658617804
1122304M01100510,Pass,34,0.34104659581393393
1122304M01100630,Pass,12,0.633136990046782
1122304M01100470,Pass,33,0.3744462952339076
1122304M01100060,Pass,21,0.18949379775118336
1122304M01400540,Pass,32,0.2783181969032885
1122304M01400620,Pass,23,0.5438605915971748
1122304M01400540,Pass,22,0.48768589257271644
1122304M01200320,Pass,14,0.5345915917581422
1122304M01100390,Pass,32,0.27918429688824764
1122304M01400460,Pass,24,0.4071141939719416
1122304M01100630,Pass,34,0.33857449585686494
1122304M01100040,Pass,33,0.24565579747051067
1122304M01100040,Pass,12,0.36262729474451044
1122304M01300290,Pass,33,0.3171900962282309
1122304M01100470,Pass,11,0.2723735963118753
1122304M01200600,Pass,22,0.6136968903843829
1122304M01400420,Pass,12,0.597721090661822
1122304M01200240,Pass,24,0.3476927950038662
1122304M01400340,Pass,32,0.33681829588736345
1122304M01200280,Pass,12,0.7330310883119999
1122304M01400500,Pass,22,0.3591167948054746
1122304M01100590,Pass,34,0.34808309569173657
1122304M01400140,Pass,34,0.29973999653127303
1122304M01400500,Pass,21,0.21600419729079817
1122304M01300250,Pass,33,0.378731895159483
1122304M01300410,Pass,33,0.3045611964475471
1122304M01200320,Pass,32,0.29294439664928684
1122304M01200440,Pass,11,0.3130852956048673
1122304M01400420,Pass,13,0.6085202904742808
1122304M01300130,Pass,13,0.6958806889571616
1122304M01400100,Pass,22,0.46303149300086993
1122304M01400580,Pass,34,0.31669239623687406
1122304M01400010,Pass,13,0.3321238952742389
1122304M01200200,Pass,24,0.6193856902855899
1122304M01300130,Pass,31,0.14924029914488257
1122304M01200480,Pass,13,0.6030788905687774
1122304M01200080,Pass,23,0.34690159501760626
1122304M01300130,Pass,22,0.4190077937653948
1122304M01100190,Pass,11,0.25525159660921953
1122304M01100110,Pass,21,0.19614109763574492
1122304M01200560,Pass,32,0.5004647930454439
1122304M01400300,Pass,12,0.25271999665318384
1122304M01300090,Pass,34,0.30958599636028533
1122304M01100590,Pass,12,0.5757903910426752
1122304M01200160,Pass,12,0.5155738920884075
1122304M01400180,Pass,23,0.4635011929927131
1122304M01300370,Pass,21,0.20649279745597515
1122304M01400100,Pass,23,0.5561370913839785
1122304M01100590,Pass,32,0.3650146953976988
1122304M01100390,Pass,22,0.5199802920118851
1122304M01100270,Pass,14,0.6810251892151455
1122304M01100150,Pass,24,0.35369919489955776
1122304M01400010,Pass,24,0.472034892844515
1122304M01300410,Pass,34,0.23426889766825795
1122304M01400300,Pass,32,0.29204019666498937
1122304M01200240,Pass,12,0.4290495935910068
1122304M01200080,Pass,34,0.3320217959706605
1122304M01400050,Pass,21,0.20201049753381572
1122304M01200400,Pass,33,0.3042301964532953
1122304M01100630,Pass,21,0.21934619723276028
1122304M01300250,Fail,13,0.3572353948381473
1122304M01400500,Pass,34,0.286005396769791
1122304M01100150,Pass,22,0.46695359293275795
1122304M01300090,Pass,23,0.37189929458349097
1122304M01100310,Pass,22,0.3933361942112133
1122304M01200200,Pass,32,0.3097075963581736
1122304M01400340,Pass,11,0.2638083964606204
1122304M01100510,Pass,13,0.5072714922325887
1122304M01300610,Pass,22,0.5608459913022028
1122304M01100110,Pass,33,0.34181019580067307
